Simulation_ID,Final_Net_Worth,Final_Roth_Balance,Total_Conversions,Total_Taxes,Roth_Preserved,Years_With_Shortfall,Worst_Year_Return,Best_Year_Return,Sequence_Risk
22,3449335.04565649,1332354.096808557,567198.5898499945,455761.17305446276,True,0,-0.2644352912483874,0.23728169736500004,0.09734820511259015
23,5107327.7944535315,1335122.6861280217,648150.3176618882,378622.1879103747,True,0,-0.08287544364955918,0.19189006039549986,0.012270721655474492
24,5578244.627798142,2159741.597479965,622253.7711184178,394121.9186523153,True,0,-0.08505548072467721,0.20107791548139,0.04539416492178403
25,1776227.8600139453,0.0,487198.5898499945,265730.2684125072,False,1,-0.2113018762318449,0.14023702456872916,0.13494974167473475
26,5269298.654438685,1300516.6470843346,676846.4064732305,378625.6732802823,True,0,-0.068441916356533,0.3505680443900955,0.02202623366337557
27,14032106.0008588,3592901.392108125,647198.5898499945,382069.57276401203,True,0,-0.1319022672674364,0.22353932300482257,0.09498129690855728
28,13532784.999711221,3305088.922011371,689792.7566116336,378092.58827458334,True,0,-0.05522649961955166,0.25602248011476475,0.10047488256889453
29,4913179.761565948,1274961.099359639,629173.8573494154,384765.8850123702,True,0,-0.18921728369154409,0.18105038016088468,0.0030211295605511723
30,9724441.995572623,3386248.6728307945,595481.6599029634,386153.210789577,True,0,-0.09188959833203221,0.19337801501893584,0.01055670451189758
31,1776227.8600139453,0.0,303770.12872028095,225436.98153302417,False,1,-0.400020185743058,0.2022883503660905,0.17519144658905295
32,3723807.0358962202,920754.9017638718,647198.5898499945,386897.73940443515,True,0,-0.12234416882030877,0.20493669405672288,0.0015723183769832255
33,3594856.163629682,1013325.6996533355,593006.3231147323,398459.3837391831,True,0,-0.14883910682800666,0.15308195323457513,0.05901772027139778
34,3337308.828591607,812958.1368222688,650369.2817552969,395365.4454946581,True,0,-0.1373779667884318,0.16693200117762322,0.040851033630801725
35,6056772.384807223,1773571.776689678,690271.0369088181,376261.07136681,True,0,-0.13254661847110602,0.3469371023446455,0.09318956599077566
36,3943854.3550996995,1768342.4419290398,595113.6476499529,438358.85928937723,True,0,-0.1096539326855056,0.14738290512097085,0.0544021720811792
37,8910748.738996325,3618758.689171058,589019.3618184144,386419.30541658786,True,0,-0.0989493679846043,0.1606016512046085,0.059150554138701
38,9129211.400537634,2654533.8505819305,663589.7928904836,379171.5338395719,True,0,-0.07242586998442402,0.24100269784844786,0.03835064590922711
39,6093788.88116433,1270596.982234893,668035.3183111267,378988.48279283947,True,0,-0.0645181128560424,0.2228367330603216,0.12349049816492064
40,10734192.739735395,2357336.8918493916,690271.0369088181,374709.2524451669,True,0,-0.11758908518555457,0.2794364260010025,0.13430178064810794
41,1786430.5009449327,10202.640930987443,567198.5898499945,327898.2865327066,False,0,-0.1727577924850593,0.08602253749488181,0.12005314664162699
42,2509793.1449908037,733565.2849768586,584909.3907608842,390140.56950271846,False,0,-0.10706470663370583,0.16405232670524014,0.052467023003224186
43,3241663.2705205292,878444.9352608307,620632.433266189,405269.4105449631,True,0,-0.12739775615198456,0.2114679253922578,0.022967884781507943
44,10331755.917820275,4413156.988670003,591316.8075618759,386324.70470950415,True,0,-0.0831842609798146,0.16219633431304806,0.06914306579159912
45,3747263.9047339824,888907.027859037,647198.5898499945,380068.2548859165,True,0,-0.15717478683408803,0.17704401435574885,0.06018924980268198
46,1776227.8600139453,0.0,305293.39505187166,208827.16615021566,False,5,-0.25348752263147245,0.16378267685189013,0.21806799578911173
47,2434013.731878868,657785.8718649226,633737.8585387298,419756.7044552834,False,0,-0.14494593914093942,0.13085327748131562,0.010986128896887222
48,1776227.8600139453,0.0,595992.7895027101,283800.3622488622,False,3,-0.1807690258661322,0.06393680729965126,0.11619050735504796
49,6095361.040370119,2308990.1326658353,598036.3046380181,388128.7242729783,True,0,-0.09238816341474285,0.16591795454824793,0.04923031507946557
50,10035440.648657508,2164517.071561498,730106.3578963618,372195.50001517753,True,0,-0.09475207779929189,0.3457813148332436,0.15746340982928453
51,14702420.381835198,2850494.3257202045,734886.1573794063,368786.99350658385,True,0,-0.08998886892063904,0.381807269813912,0.19380242875340897
52,1776227.8600139453,0.0,411542.2624495211,257975.20989169422,False,1,-0.15759744498322295,0.152823726802151,0.17092348750772857
53,1776227.8600139453,0.0,437198.5898499945,239636.43217456967,False,7,-0.20556682458974146,0.06242079572160235,0.12801733972566426
54,5554444.496126411,1253684.4247616336,613079.862447072,385428.57892011374,True,0,-0.18345832150453198,0.3106825135146334,0.025799211215837753
55,11526908.237185858,3255678.474625001,647198.5898499945,381052.79750805756,True,0,-0.04038085025460705,0.24881603202719774,0.05075268536243281
56,13142813.03652254,3802156.054844743,660093.175447922,379315.5122048538,True,0,-0.06294234046398198,0.23820183768351683,0.04449079256753043
57,6333471.152814227,2766845.249781143,567198.5898499945,417748.75927299174,False,0,-0.13518647010982754,0.1738246481638572,0.07548561458552036
58,2007454.2163903394,231226.35637639416,320145.8346837175,288310.6322650782,False,0,-0.29858847118979526,0.262274542480446,0.18821294937917551
59,39541735.50962001,8016046.465532,734886.1573794063,367309.73132565623,True,0,-0.00830853961334727,0.4249540657877613,0.17215704966787984
60,1970914.3357442631,194686.47573031782,424786.770861469,299538.56516011903,False,0,-0.23483217451724855,0.12382502483877014,0.14524307129494907
61,1776227.8600139453,0.0,336665.9288725038,226367.47533429004,False,7,-0.2792808703146463,0.11365399827141688,0.20241223136228026
62,6980875.297593429,1959340.299522937,690271.0369088181,373421.9070899327,True,0,-0.1506811966428374,0.295162177974739,0.09318894041641729
63,6336477.341511273,2440265.3909698315,601828.9516005227,385891.8517196775,True,0,-0.07526812805076838,0.20599385511174007,0.06799425494893467
64,7096974.398092526,2050188.5332841524,690271.0369088181,377492.4076541833,True,0,-0.13806810863706376,0.33457354439143594,0.05107846616411317
65,3659723.670215363,1883495.810201418,629277.0643463918,420451.0053125475,False,0,-0.11765927674892793,0.25071315996259047,0.07568725936612085
66,5283789.415754531,1472154.3686989285,647198.5898499945,381820.75717317377,True,0,-0.16456810032974678,0.219279122051825,0.03562310742872388
67,11317188.733255118,2765641.79059584,647792.1684752986,378543.395089325,True,0,-0.07009610945550951,0.1747035012882127,0.07227415395239634
68,2799361.0170727987,1023133.1570588535,590870.8083465943,418006.17626122804,False,0,-0.1550841143739343,0.12754204713216988,0.13309708643007534
69,3259991.8831139244,701364.5317301897,615546.2015809452,392961.7469479632,True,0,-0.15444392621131994,0.15591784361237607,0.03242669145900948
70,1776227.8600139453,0.0,222468.2127163851,156774.27325475894,False,14,-0.3298505578039501,0.21320044033761928,0.25731436796196006
71,5851312.495653522,1273628.0609256623,647198.5898499945,379011.8224961568,True,0,-0.2134951801581236,0.3011076682517917,0.10895442976564629
72,1776227.8600139453,0.0,317314.5070475152,185215.6076657565,False,10,-0.3377241550469926,0.2410664367760616,0.2084413104768984
73,1776227.8600139453,0.0,421244.4381836329,265795.8682096576,False,6,-0.36480987646497753,0.20434859119298326,0.11705624221044082
74,7047525.201943895,2499179.756849269,616351.645683716,385293.85843389895,True,0,-0.12849571912488184,0.24833674373926798,0.017369152454342715
75,3046663.7439119616,955619.3611240428,577965.7086535825,428069.68226969655,True,0,-0.1775758960927618,0.1482396158211134,0.008466570841970077
76,8815749.883505,3828218.7456061738,603475.7788434871,385824.0411861437,True,0,-0.08741919384488535,0.1824802428558112,0.09373682183964843
77,2624192.961296699,685350.4155634354,604459.2921385495,422481.19074531895,True,0,-0.11366997789904405,0.18700887596770444,0.07712442763999089
78,10612103.958555853,2977579.2223859443,690271.0369088181,376944.9311513309,True,0,-0.11073552235447613,0.29594002941789327,0.08919927505353176
79,12008726.763193784,3206717.4852379565,621659.4016783178,385075.3037752977,True,0,-0.09847186302697988,0.1971799463373064,0.04596580500234927
80,42789750.61207862,6860483.3589533,740000.0,271422.0007990066,True,0,-0.04204185390263105,0.6551017559107877,0.31344409413986035
81,2267350.168271706,491122.30825776065,616153.8766314366,374670.34545428545,False,0,-0.1667095166960877,0.17289544758460607,0.08736626486037842
82,3276241.937543646,1500014.0775297007,309182.5098554784,303971.94378343935,False,0,-0.3990126923753844,0.2691332335123434,0.18049384127985318
83,8189069.292701078,2329069.6507109716,690271.0369088181,372928.57645567803,True,0,-0.08324433465610863,0.3626227689346513,0.07475411214028982
84,5137566.707336397,1368989.4910574132,642043.235181588,384235.9694545748,True,0,-0.11261803823688303,0.1411255425618679,0.04827158240774422
85,2244033.7120355326,467805.8520215875,428575.55881531094,268041.8774807381,False,0,-0.19136776665281513,0.21187708022703142,0.16979639700117116
86,11063195.798128506,3140590.9788678926,656568.6268853096,379460.640675079,True,0,-0.09115193239468106,0.2746346610722882,0.0027533913428992862
87,9378722.319884513,3343842.507952276,613753.0298981512,385400.8602603634,True,0,-0.16907585891646154,0.24955470873412738,0.046105582836078976
88,6990886.854480648,2583665.712924202,567198.5898499945,384346.98392418603,True,0,-0.12519183976004888,0.17836959597927737,0.06455613914236967
89,18212250.466333915,4127487.5700246454,705957.1932933072,373189.8773811857,True,0,-0.03357412094717466,0.3319703518560183,0.13513757029431758
90,2676271.3974063597,900043.5373924145,537198.5898499945,363595.32895667106,False,0,-0.1450068171278163,0.1878512084799524,0.1254687992752776
91,2642830.4853373016,866602.6253233565,612603.7937803395,408128.80328685325,False,0,-0.18806540168992472,0.20591826967016885,0.05912409729391807
92,1776227.8600139453,0.0,415145.29093826097,277411.9879220668,False,4,-0.2619351256365945,0.21145265151360682,0.14698891094041855
93,4316310.092800041,1268934.8905053295,624436.4655152793,384960.9540878934,True,0,-0.14749593688830903,0.1391245779433774,0.003965863810115933
94,2536510.91488806,725996.5359769037,604109.5762940214,436992.5789525802,True,0,-0.14589291072511143,0.14916331135090874,0.026273632925035886
95,1776227.8600139453,0.0,200534.70401525096,157792.55718522385,False,14,-0.4357272279027302,0.14689395258669455,0.2552362483712417
96,4229607.911448306,1523015.9504605026,593823.0714885471,419266.01143137005,False,0,-0.07190227403185255,0.21397545153372183,0.04581036963668872
97,3524206.077583139,798480.174326573,677830.4829269288,378585.15248513,True,0,-0.11640536486950932,0.269228730666866,0.060043249105228874
98,4895614.516971658,2751543.3217414226,567198.5898499945,464995.91132101713,False,0,-0.16063790654856838,0.18251333511283996,0.1263978581799016
99,1776227.8600139453,0.0,337284.82897411764,201443.9912383176,False,9,-0.2160817948702345,0.14932660305262538,0.21079545956394957
100,5268664.048639985,1561293.516474743,631989.6391401239,384649.94105628214,True,0,-0.10638558134127765,0.18559174633628087,0.0439035203383118
101,1776227.8600139453,0.0,567198.5898499945,304839.69055916776,False,4,-0.20716367491107035,0.057991525671916594,0.09560656131984711
102,3192051.734265727,1049946.5474013812,590881.4163725062,426322.6591116298,True,0,-0.15282055166083988,0.16539769638565863,0.025505046542580914
103,1776227.8600139453,0.0,387284.82897411764,260436.78225521735,False,5,-0.20969919865468065,0.1295393345152566,0.16894559637890502
104,3125351.526251378,1117608.2323611726,617230.7034213401,429149.03632672876,True,0,-0.14728164237273972,0.15331356403369736,0.02616534885326207
105,7095481.349922727,2284596.249883182,630429.4426718842,384714.1844402685,True,0,-0.10051441633974709,0.2223696156635726,0.0014649591248010255
106,10610497.182487072,2364691.704801803,669807.5230437389,378915.50965679076,True,0,-0.10548984996687001,0.23387421020090562,0.11893753620357023
107,1776227.8600139453,0.0,253502.81061094403,229952.78952226124,False,3,-0.40254647494302953,0.18498675566919068,0.18282073518258313
108,4753757.79342984,2349884.786524685,630352.3038511799,439330.03621997964,True,0,-0.1407768780458252,0.19866378361742026,0.08221711944469956
109,1866572.3197835244,90344.45976957904,580839.6911049633,305087.9437223324,False,0,-0.11109446705208238,0.1304708377102645,0.1291574045865131
110,7071825.641708435,2579689.654550976,586912.947561906,386506.0401212676,True,0,-0.10045268306793553,0.14536423277079852,0.02210087901498016
111,5914994.1675232705,1726166.452781786,631725.4473875322,384660.8195402124,True,0,-0.10891366679873662,0.2149706375978316,0.009932667003502961
112,4981418.050288495,2022716.2670817992,588188.8366410872,415880.85270004766,True,0,-0.07885118464566536,0.19702201364992764,0.10405684150384216
113,10464114.598853454,3202193.5446650665,631433.3747716512,384672.8460596899,True,0,-0.06455708587693271,0.1835808723894235,0.015825977247965452
114,4821211.133210659,1287755.017351054,634402.0498713421,384550.60649676144,True,0,-0.10245120091465042,0.12455727832928164,0.012412357259118281
115,1848755.2126188655,72527.35260492018,386405.5088288166,270838.96333164535,False,0,-0.32100592894825175,0.13644044189951215,0.16429083258681823
116,14353120.808096947,3951479.065442134,634768.5017156685,384535.5173031715,True,0,-0.04663587108176455,0.2329168559834823,0.001677082036776592
117,7105079.052860888,2118280.7390633486,674102.6097994709,378738.6531433194,True,0,-0.10327787942171279,0.2295313766487367,0.061925681367879404
118,8023659.0702298125,2992091.323391101,612034.6862921889,385471.6155853148,True,0,-0.054984418738237256,0.14325829699842266,0.028064339630874707
119,5184820.681832457,3408592.8218185115,537198.5898499945,425361.66985579266,False,0,-0.23314103388038324,0.23987970184749233,0.13631889437710118
120,6272662.733649763,2948633.787393298,584599.9177758466,424276.2008265403,True,0,-0.10619751774581833,0.27018469125395406,0.114028249943779
121,5748525.690022327,1826284.8249667352,641380.8478505809,384263.24422702804,True,0,-0.06729716963082545,0.1409767581549807,0.02387212311961054
122,15378092.394497039,3722964.059452658,643083.9913430206,384193.1147891041,True,0,-0.18591008588222732,0.21767779042436824,0.0505856040869572
123,13245381.424238017,3342571.6798154754,653002.2734564076,379607.49052215146,True,0,-0.0780267126939659,0.21648872208634037,0.050365112460344336
124,1776227.8600139453,0.0,375113.12648092536,208662.53209062153,False,11,-0.2010492293728515,0.14570546172963314,0.159418667853629
125,10774804.657739503,3380141.5917058215,626125.2576632581,384891.4155876825,True,0,-0.03741244301348577,0.137341292792037,0.0066732457785131025
126,10190671.832156878,3035888.982811895,673741.5000652213,378753.5223676709,True,0,-0.11631789486085493,0.3246791116117266,0.022633305351065072
127,3236650.9123487803,1460423.052334835,435473.2613165624,305008.1776012683,False,0,-0.21867641038214994,0.1758237074394939,0.1566516319406568
128,3655949.264804419,1218158.8194970477,567198.5898499945,418433.1049191138,True,0,-0.1504596679361864,0.1640761972759509,0.01710508426322943
129,11591448.082831915,3496200.2142761685,628772.5943662204,384782.40760579583,True,0,-0.0554946404174448,0.18336146491255761,0.014476955715554657
130,5440901.168257765,1364469.5215105629,614717.1284184386,385361.1620859986,True,0,-0.10803873741192413,0.231934957340273,0.021720411946496904
131,4705265.129810781,1303656.3326605335,606365.8714251525,385705.03737395746,True,0,-0.13713652483841146,0.21466219786535012,0.012940852479738002
132,6782386.986489619,1353355.3348596552,734886.1573794063,366494.17595694127,True,0,-0.15780935850535463,0.49848078924678263,0.14801817372327655
133,2072418.926191018,296191.0661770728,487198.5898499945,316285.4883621142,False,0,-0.21404250509939451,0.14838153575037724,0.16524785736151698
134,6285251.620874191,1007104.8023495902,739913.7608758769,340958.5877203935,True,0,-0.18178838555544677,0.5734196164774303,0.23543090947234863
135,10506415.736960605,2673468.2050611274,647571.347667252,378494.8145115547,True,0,-0.15816621355533048,0.19537887984339208,0.045677086037057085
136,2745411.7773501514,763692.6280366359,567198.5898499945,426537.4669247926,True,0,-0.16070722879537166,0.12058354634106175,0.05723710903509341
137,2964196.380566301,1158527.6971820758,592637.5977106234,443168.0141768701,True,0,-0.13676700858437288,0.2339738681928223,0.06438260187856194
138,10856239.903499005,2934781.0888355155,647198.5898499945,381990.83581288456,True,0,-0.09653348674765233,0.17634236736050068,0.054255758818633176
139,3095746.5828401367,1319518.7228261915,567198.5898499945,426831.2410426396,False,0,-0.17415535875495816,0.1548406601122348,0.13584592888265995
140,1776227.8600139453,0.0,415149.06854323985,260212.08728351194,False,2,-0.23984096825499937,0.09669085606708096,0.15288461131885347
141,3765585.6162843937,758437.084339042,680224.201939226,378486.58758462366,True,0,-0.14790979894447384,0.232403725587419,0.08024188307976893
142,2522174.1581727737,745946.2981588283,658720.948549321,380130.78692838113,False,0,-0.2633569118092629,0.24141514030832226,0.013316504751509778
143,6281907.068429338,2886933.979586327,591814.0574500568,425174.86258964706,True,0,-0.09571937196026087,0.14727415417501938,0.07932709422646378
144,1776227.8600139453,0.0,370075.12195363664,245064.00001819496,False,1,-0.2617051930378671,0.14713261127932886,0.18282995645696123
145,14898973.974532401,3321186.211969192,667584.6859664784,379007.038242325,True,0,-0.059876014541294806,0.24278631007875712,0.08890705035079657
146,3617381.908506966,899459.2325393044,647198.5898499945,381704.488874912,True,0,-0.1295391231509336,0.19316646497324358,0.010183578860198175
147,6344951.466234285,1669767.477721381,644408.1782224558,384138.58944700967,True,0,-0.12394847978323083,0.1785561290940817,0.048019080703276776
148,5396730.537888003,1553384.1761071023,641412.5047026153,384261.9407095913,True,0,-0.08475313130886725,0.17291900768420476,0.05566436406679985
149,2100387.2061482575,324159.3461343124,567198.5898499945,372056.39103935496,False,0,-0.13762084928706111,0.1504374332822789,0.10534997547759453
150,1776227.8600139453,0.0,273538.1656878506,198779.64329986877,False,4,-0.2610408421763887,0.1501314551791527,0.23310212537298333
151,5646022.713338199,1496970.6770348446,617318.7958059233,385254.0346053375,True,0,-0.14627558506177146,0.13530702264999106,0.004919329223380273
152,9198841.956817683,2706591.9761870108,618135.8542820773,385220.39102102525,True,0,-0.05686264230069829,0.23996288906592794,0.006979365792250461
153,1776227.8600139453,0.0,178125.93973901664,135380.83360556338,False,16,-0.39010402519768667,0.08755177259862201,0.30936060839320917
154,8897267.228169344,2332495.0003234944,665241.811589993,379103.50954018027,True,0,-0.08350454009079072,0.20617613536359752,0.07531374451699979
155,2385361.614152097,609133.7541381518,582185.6002270211,400380.4882705499,False,0,-0.15865708082295746,0.13997054924680005,0.07094990948344546
156,1776227.8600139453,0.0,567198.5898499945,336525.0436098,False,1,-0.20552968520786277,0.10738153322577836,0.09571013160519233
157,10019855.700039553,2317874.786107975,659856.8377759617,379325.24375605216,True,0,-0.14467746967246037,0.22585746275604124,0.10678717377530175
158,4853349.1914966535,1474781.332764357,585250.2408570587,386574.5045149966,True,0,-0.12668303535242748,0.20992822298795658,0.051469027677727305
159,3514502.977249223,896340.6957293595,640537.0578665439,387978.75256573124,True,0,-0.13312162105808373,0.1680709359201663,0.017115846493621953
160,2473020.471587731,696792.6115737857,594463.159033701,341988.7724100957,False,0,-0.19018882588322672,0.10059241535205053,0.10114587006957201
161,8890557.517841766,2205906.014916502,690271.0369088181,374508.5105966015,True,0,-0.10149776060476877,0.2747214625711545,0.12194119191246794
162,4089812.818268385,1309700.9233187742,598390.5668732802,403527.4841912812,True,0,-0.060362487291855955,0.21253596402176184,0.057215484530992414
163,16406345.26137291,4877788.8152861055,647198.5898499945,382013.0246567182,True,0,-0.02621751628197721,0.20768226051489197,0.04326696212405007
164,2162803.790575562,386575.930561617,604306.2863038345,314634.0332943879,False,0,-0.1296654435749873,0.17989826663117792,0.09047708592399595
165,1849033.9159878849,72806.0559739395,611019.7292080104,374797.8671849547,False,0,-0.22220356523059692,0.16486902277975804,0.018338893235608583
166,4631777.590959536,1166780.871263072,636354.5508092152,384470.2093993196,True,0,-0.08062297482765476,0.20905954953496805,0.000420746621147175
167,1776227.8600139453,0.0,402708.853028064,255022.06239875054,False,5,-0.24385129001803418,0.10924631825591744,0.17931824392961923
168,1776227.8600139453,0.0,154603.6461352456,145598.3578462016,False,13,-0.49962748025479886,0.21459046093671671,0.26133657261171067
169,11629746.107531423,2907556.4863799326,632116.1928826037,384644.73001982714,True,0,-0.11274255029801325,0.24027537371911056,0.08191281275711337
170,6323271.530951391,2482310.798116005,601782.3294480725,398868.3688958591,True,0,-0.06568529887321567,0.2045991722607236,0.0655577423990789
171,1776227.8600139453,0.0,377254.2684541369,210877.80971203366,False,7,-0.1923052326794478,0.14788667988311463,0.18139014925307592
172,2281120.353394457,504892.4933805118,487198.5898499945,354090.1291924178,False,0,-0.2411503032998856,0.12370864140322266,0.12946056373838477
173,2737552.5230171354,886224.573236306,615968.918796068,431888.7144425736,True,0,-0.09601538751716186,0.18379235830660226,0.046650054626583094
174,11414606.356569732,2530961.6351308916,718454.6286947663,372675.27709994913,True,0,-0.08662298065496823,0.42661968258665295,0.14419388606027247
175,5648006.115475828,2244269.728356497,567198.5898499945,408489.83437848784,True,0,-0.1692960464442752,0.18144375125092935,0.06211057169194489
176,2563963.6726535656,635300.1141229772,647198.5898499945,416049.50086304924,True,0,-0.13399286412045058,0.1441983510823749,0.01914176356067046
177,5673339.912026903,1303492.932187847,647198.5898499945,378831.3795402827,True,0,-0.0958260366476511,0.2791754554351141,0.035744982059642785
178,11273012.712747218,3505490.797005226,616961.0905798309,385268.76364405896,True,0,-0.051427312873927135,0.24821744269950488,0.013214090336708215
179,1776227.8600139453,0.0,401591.0281962198,243715.20104445086,False,7,-0.24350869820220314,0.09229524295543635,0.14416890870723417
180,3439461.4277145304,1018622.1418883032,634230.7522447286,414242.3535897596,True,0,-0.16580698134014127,0.1937496694782728,0.015349429518000585
181,3167845.9416019768,889421.842069476,601779.9374833922,411637.8269940542,True,0,-0.16380838289938232,0.1137257673240297,0.05817920536211314
182,7030089.77339597,2120865.936344197,647198.5898499945,378685.1586271851,True,0,-0.1972518434937658,0.19793815026667375,0.057002019687241084
183,7106477.182020915,3464422.8909315467,599979.4756061115,428587.9226370578,True,0,-0.08048499437263161,0.23325675346491562,0.08352913614292985
184,1776227.8600139453,0.0,246361.61638598985,189745.4409268541,False,7,-0.42743357772243706,0.23578022424730857,0.21399703504763173
185,5087928.866184358,1163064.973076176,696791.2600397894,373567.2981622129,True,0,-0.08190916658006558,0.29917490979216493,0.10072429465051305
186,2210050.8095678445,433822.9495538992,567198.5898499945,388938.29114855005,False,0,-0.2895437011380758,0.12545106066411504,0.10082246706998829
187,5107395.748205128,1741180.8538856208,581591.9647988394,392650.95483996643,True,0,-0.1286469629264927,0.13595598929922573,0.046091701457465564
188,1776227.8600139453,0.0,382438.78383556707,216317.30495348808,False,9,-0.16266273840383433,0.14305315478154243,0.17188203504007507
189,1804082.3663427716,27854.506328826246,423133.28149624285,273082.636518831,False,0,-0.23615253397415967,0.12811050639119848,0.13716080539548475
190,3006470.0476338807,1230242.1876199355,597157.271270731,407028.94292208424,False,0,-0.14456185390922702,0.14439531273799233,0.07572197638511063
191,2401940.2045303355,625712.3445163901,608573.7762187007,422899.04103064607,False,0,-0.19110786536935967,0.1324303801941718,0.05046149249627793
192,20077883.709503148,4998530.333709737,663084.5585183975,379192.3376078342,True,0,-0.14811496289160705,0.24148197512508557,0.10251780140344793
193,8831929.168267326,3905872.7681656927,588561.416228519,386438.1619997012,True,0,-0.059721611256271276,0.3000655856230687,0.08429967772750242
194,7251507.752464004,1501585.2880072175,690271.0369088181,374207.2629800762,True,0,-0.08872493605466934,0.2977098837438644,0.08432937419443765
195,4226966.191944926,1069231.3149806876,632206.9657273238,384640.99231445626,True,0,-0.16380886484315701,0.22012042072413343,0.04332568640025128
196,3921169.873082677,1408083.69770208,647559.1331924635,416577.65665722516,True,0,-0.12128093855944326,0.2161673521068631,0.04040096140897663
197,4507789.254124757,1368162.2035747727,644710.2953885058,387231.06489759224,True,0,-0.10548229243888813,0.19602549131294314,0.010154078441727804
198,11436844.816621019,2730546.8384183827,687475.1037325009,378188.02104019467,True,0,-0.1381203494164114,0.31253470629584634,0.09678002056109716
199,4066506.761211451,1575551.549946734,649209.8979076777,418085.83841346396,True,0,-0.10912759262875152,0.20616526350195258,0.014142072713949475
200,8521667.207591785,1776379.20526831,683469.5881868033,378352.9540332528,True,0,-0.0754354793989751,0.2609335439019813,0.13924046225550124
201,7956243.240560575,2400680.0877078213,604516.9815555648,385781.16813329345,True,0,-0.09399995345519711,0.18579723161923317,0.03684984358287498
202,1776227.8600139453,0.0,120725.99085576725,114428.99654526533,False,18,-0.5753152896675632,0.1552735663155875,0.31328994557831896
203,4387880.790307006,820989.4086727303,715140.7672032069,372811.73022018984,True,0,-0.11801303127403832,0.3522795919889624,0.1583970645122686
204,2950688.233514221,1174460.3735002757,537198.5898499945,330069.78081879136,False,0,-0.1239111832811754,0.14259494351212246,0.1327828143384438
205,3010096.0205873707,745265.5986932701,628540.5514630664,402819.6499244575,True,0,-0.15194357204653047,0.13108577339120406,0.022719337309575052
206,2982862.718736314,816960.3805008713,593965.9624369659,417416.9548981587,True,0,-0.21965663228440785,0.13098616759347537,0.06510620071559482
207,2945608.1680892054,768403.4975004675,647198.5898499945,403659.46366282605,True,0,-0.11711724146245012,0.271462166347841,0.011033033935559308
208,2326843.0591384773,550615.1991245322,559680.5967618058,302443.1661827367,False,0,-0.21692699413235694,0.13793103814413896,0.0870066677153013
