Simulation_ID,Final_Net_Worth,Final_Roth_Balance,Total_Conversions,Total_Taxes,Roth_Preserved,Years_With_Shortfall,Worst_Year_Return,Best_Year_Return,Sequence_Risk
56,34549238.19261629,8271040.843970209,667659.2837396956,379003.96656931017,True,0,0.029051215187093443,0.2576362033984977,0.0853596279060132
57,19188953.236810643,4705913.492023941,673966.1227767302,378744.273197197,True,0,-0.037439934446232254,0.22104406859853984,0.07848927749538778
58,6879963.705529435,3247747.7261897516,567198.5898499945,428013.13262718555,True,0,-0.253875741971838,0.31931987516725135,0.10890614570043215
59,1776227.8600139453,0.0,129132.52303670265,130546.76119955763,False,17,-0.491644190506864,0.22523980216212147,0.2792645861996238
60,6097692.881728837,3262364.765746285,609949.0898149248,438836.8561332101,True,0,-0.11188644078294348,0.3074807795448018,0.058466110572958155
61,2943562.3496660423,1167334.4896520972,349804.3490317918,305242.4646385139,False,0,-0.28369400414219964,0.28154635570420267,0.19136526830124903
62,16419531.426809082,3778850.0772262607,681293.0480823349,378442.5762728485,True,0,-0.06548866355346374,0.32675731280080283,0.07020768733393157
63,5193502.330552486,1823652.2751073916,591557.2935891252,387020.2174498203,True,0,-0.20627395936348214,0.2655181374187714,0.03454541058732773
64,1776227.8600139453,0.0,324747.0703879901,239354.20248541638,False,1,-0.23949635696951005,0.22173415098545857,0.21345527847367288
65,23848699.067561608,5039681.399089049,727369.9982137579,372308.1736491671,True,0,-0.07041087101685883,0.3867536383197786,0.15697281653172246
66,4848998.497705083,1277875.5806839168,622288.7122398302,385049.39098747075,True,0,-0.06984410356590784,0.2264096645734771,0.04985059566165041
67,6566310.045860167,2229099.78036889,647198.5898499945,379931.9582008323,True,0,-0.10780500927380002,0.19683370091206973,0.022727553714494586
68,7257589.440497813,2917690.8551355763,583389.783711256,386651.1115739414,True,0,-0.1088086594442447,0.22462292955247423,0.08735583240268496
69,19510587.97616809,4808732.88660011,690271.0369088181,375857.79847081035,True,0,-0.14355888739805156,0.26656144104687546,0.12756890659893402
70,2983253.319281538,1207025.459267593,567198.5898499945,393971.5952311252,False,0,-0.1563603164123521,0.1503133771423297,0.11201110223897862
71,6476737.568136822,2673532.7033302966,594637.9012077269,405212.6299931792,True,0,-0.1322702411977535,0.23090233226260384,0.027855278891123533
72,74971617.34926943,13717920.903565701,739913.7608758769,338059.7421834434,True,0,0.007312431468127164,0.5294454483188048,0.23252796608626086
73,4419195.440911124,1714998.9403070735,584234.5381752469,430471.527003947,True,0,-0.1307839818459265,0.20440298803796114,0.041785776985165085
74,8804191.240934271,2236680.9417028413,690271.0369088181,376902.9211672992,True,0,-0.11612197129206088,0.34220984498085233,0.07512869750089432
75,19969249.79401746,3777741.401864495,739913.7608758769,347524.2462865845,True,0,-0.09914140423353018,0.4642196278558744,0.2235858411550144
76,2058370.6850611982,282142.82504725293,381876.96492117207,252010.8646218711,False,0,-0.28245090989104177,0.18309782201263805,0.15976295194099394
77,4161537.723389985,2340014.669761479,590165.0271086924,456918.6210378485,True,0,-0.1339986991227808,0.17931073022607688,0.09409820649406327
78,31784114.09730778,7984695.045871275,690271.0369088181,377519.3176996768,True,0,-0.0721274781381929,0.26710930264974225,0.08679823293483935
79,18213886.044227306,6155265.385199191,618501.1688607996,385205.348656019,True,0,-0.016496627356462415,0.23685648531299364,0.022157206117783837
80,20218331.808700323,5380549.853501493,646079.8791955999,384069.7547010567,True,0,-0.020813912347347193,0.18102779014353643,0.037619351448495555
81,7637077.458304651,2072061.1298141915,692082.3485516721,372860.5005884801,True,0,-0.165115009778055,0.3890248410841148,0.09218203444071196
82,19824357.418850906,3637413.3311544918,739913.7608758769,344818.68981197267,True,0,-0.09370759014750624,0.42052749860916616,0.26180142131970346
83,5496029.232593318,1857694.0096578219,615532.8394873823,385327.5739831598,True,0,-0.09751555867262414,0.271645310177263,0.036726575985267546
84,3403832.69405019,522748.6120216631,706246.9301330552,373177.9470407255,True,0,-0.18641004339026485,0.3115991980639601,0.15608033561364176
85,9636602.361015193,3506378.35850712,600811.8458917653,385933.7325429793,True,0,-0.025901378997785413,0.151842507887278,0.025546203681124882
86,7367893.820903275,1931349.9575076844,644693.7359158577,384126.8311890461,True,0,-0.04830370523162888,0.2133839781601074,0.011726367038120161
87,7137427.373603981,2429323.813112353,647198.5898499945,378832.1908610606,True,0,-0.11193596801990835,0.1884605960960476,0.014526700775364207
88,6186171.041257406,1967917.2212653607,647198.5898499945,378633.5206295629,True,0,-0.10441618516722484,0.289319750435556,0.0042810849992709
89,6892190.421463693,3258617.69750882,605760.7775733946,432938.1342960081,True,0,-0.1481334087211939,0.3047377413741214,0.06334144854048977
90,1776227.8600139453,0.0,537198.5898499945,264442.05043656647,False,6,-0.18984493148428222,0.07413747487006184,0.1162186970812745
91,1776227.8600139453,0.0,184559.08866221888,156850.7825500836,False,14,-0.34644559322934865,0.18701941514339868,0.25734674092061466
92,36330759.35605669,10711041.89476464,621507.1722323841,385081.57204660086,True,0,0.0237811044140622,0.2801721719485124,0.011768623138583137
93,2452148.0347901667,607164.90613406,647198.5898499945,423242.1397249297,True,0,-0.2195519184437599,0.21752406074842123,0.023800767616199064
94,38677474.08812177,8310167.884992212,666144.9411474932,379066.32185251854,True,0,-0.027992982188406144,0.33060904878616204,0.11341231934549395
95,18713171.212670334,4024523.197599453,719660.0819471149,372625.6407895583,True,0,-0.0946525423191312,0.4136823311776618,0.14072396935699918
96,14089577.853928834,7357705.017685062,567198.5898499945,436667.81457909936,True,0,-0.2448366784009096,0.2973592067172765,0.08187257967182941
97,2580229.9018495204,804002.0418355752,629222.4850090349,358683.10983057285,False,0,-0.14795322876199496,0.17222920976598513,0.05129197900094371
98,10260292.170708535,2659982.198367991,647198.5898499945,378812.2308866999,True,0,-0.09119751505660183,0.24388408090342467,0.0765662755541574
99,1776227.8600139453,0.0,378262.3557409647,215128.4127848382,False,2,-0.21513113050715052,0.2666656697699616,0.20657569261656195
100,1864088.5973556412,87860.73734169592,368505.08594057127,222431.4476536994,False,0,-0.21686500835916583,0.20882869045154578,0.1822960558216734
101,2789054.0683410484,1012826.2083271033,587002.0810827687,406112.7179384973,False,0,-0.14631142954351242,0.18994653973509398,0.10612154133824159
102,2478772.7642324297,702544.9042184845,615524.7203697572,416107.19158478646,False,0,-0.15378706092504527,0.15183498456612005,0.00720138881818809
103,16045777.643484676,3422603.15351822,734886.1573794063,370936.79004839115,True,0,-0.056999654914175094,0.4295594382852693,0.14285437918840158
104,15351016.906874454,3273322.890745482,699377.4401258975,373460.8083939614,True,0,-0.10751696092780602,0.29407386077585573,0.1260091600603484
105,24698554.611103944,6471386.435380086,634772.8412287647,384535.33861733816,True,0,-0.04497331371863435,0.23852483509477787,0.08529262645099073
106,5847489.185663266,1825055.0234605023,640361.1780654916,384305.2306299435,True,0,-0.0902887956991993,0.1894906717856283,0.04967300662900688
107,1776227.8600139453,0.0,287284.82897411764,172298.67306209545,False,13,-0.2549001104896567,0.1837056691151849,0.25392584896293635
108,3865008.3239313364,1577135.5367452463,588147.0357491453,434152.77732789476,False,0,-0.11662579443424326,0.11977117938307406,0.07276176120979709
109,3112000.6087100934,923858.1564279578,642111.5588215679,423021.91610335803,False,0,-0.28673861537669904,0.18247129507127413,0.003117689641623865
110,1776227.8600139453,0.0,156907.72992016858,121762.56052661686,False,18,-0.3793636060926764,0.24150855149866704,0.34046976898432874
111,10504155.271935655,3031538.9703701083,662396.8314815742,379220.6557799387,True,0,-0.15808329150463288,0.26541781043998813,0.06457097627826434
112,1776227.8600139453,0.0,209615.9922521395,160707.9934841245,False,12,-0.35565196899758805,0.14989175391621268,0.26755307983546894
113,3058261.44160726,1019676.0317250739,604658.2804755194,430076.75307914935,True,0,-0.1141285549678058,0.1557065472213538,0.061136611008349176
114,14939493.784027142,6095739.602087948,624736.0252647273,384948.61927468085,True,0,-0.05230789254891189,0.31114242102067463,0.04061377168629509
115,3396803.1317554154,1620575.2717414703,585217.7227952331,390125.3970264242,False,0,-0.1160405308908827,0.22871522379174855,0.09201736637574988
116,2603421.0309508354,827193.1709368901,567198.5898499945,346769.57041861396,False,0,-0.20537232084251034,0.1936291322895958,0.08616497947280038
117,19088692.65713021,7604540.264481569,567198.5898499945,386271.9831113489,True,0,-0.1638172073036756,0.2676863476982989,0.05750731885729747
118,4243309.390154405,896409.9508676653,623859.7901322827,384984.6995448403,True,0,-0.17249848702880238,0.23813210377087296,0.0403836810361682
119,6615590.687375516,1938375.9988374948,656205.0680659496,379475.6107441115,True,0,-0.1752866598905673,0.21154535783099862,0.07769070810032483
120,1776227.8600139453,0.0,487198.5898499945,278570.72634273366,False,3,-0.12764637203932808,0.202426002494127,0.1338532450291825
121,63495966.364107035,14318335.428769127,675773.0178239583,378669.87163642875,True,0,-0.031312094270098595,0.33408005298120663,0.11867034069058577
122,4021562.7981151426,988417.9372946053,655899.9477426821,379488.17452212836,True,0,-0.11442728337017166,0.23937868591380623,0.06594487336347796
123,14981395.715042748,3544972.509610151,652615.3941657031,379604.504741214,True,0,-0.04107527469441468,0.2533055597725314,0.0870243134783319
124,3408912.0125002246,1632684.1524862796,582805.0859622108,359643.4339147793,False,0,-0.11625049845486882,0.22910613757906612,0.12347645857787978
125,30995426.61864095,7031769.990222705,688349.0512019051,378152.0349679251,True,0,-0.04329210735591567,0.4373366899930086,0.09530939034447367
126,7913590.827680154,2586555.76154685,567198.5898499945,386266.7263507273,True,0,-0.194456200477008,0.2628530696643227,0.045364148925646844
127,56431309.88586411,11957320.272852201,699079.2110889063,373473.0884131316,True,0,-0.08244512289185474,0.30410785018421493,0.1811296480362549
128,59382443.20190519,13242925.925964616,709965.4173339643,373024.83286186453,True,0,0.015893962329311055,0.31389835667220645,0.14849958210417072
129,2797827.5231598616,1021599.6631459164,370281.4820212546,260460.80217486,False,0,-0.24530964723556625,0.22260724535860205,0.19281583342587094
130,5473096.064422708,1444828.2927140787,656184.9714256239,379476.43825283076,True,0,-0.1137015956661129,0.20090360904653795,0.05685759848219002
131,81929996.94130778,17914887.888062906,713370.53934615,372884.6219554804,True,0,0.03300278277323262,0.3237369720011779,0.13903457899584054
132,13121159.053073943,4019984.3996999827,608501.3425596808,385617.1062095945,True,0,-0.09824733149210994,0.1893699391200146,0.0003570803082008217
133,9686441.814318849,4138732.9798651696,593925.6073943791,386217.2835399305,True,0,-0.07657652659301323,0.28756790738172006,0.061128907046085104
134,2711702.195479157,935474.3354652118,537198.5898499945,344617.04332903645,False,0,-0.19656186253519847,0.14986452751441504,0.11657043859527876
135,35339511.59303102,7139617.5421824455,739913.7608758769,361399.7306556795,True,0,0.004677959839495605,0.5828441504003741,0.18091567060057803
136,2326903.1685365373,550675.3085225921,257822.26979591005,192366.2655055927,False,0,-0.3298460778592771,0.3446462743022295,0.2273703129648372
137,51164934.6321582,14729168.523291787,605332.2679272572,385747.5975179884,True,0,-0.06787318743224917,0.26140581757908476,0.05346812327995157
138,1977151.2440530027,200923.38403905736,415727.7971589082,283790.7812956179,False,0,-0.23313817812112442,0.1514603952684512,0.15893131450778608
139,26825534.549440894,6778397.577607825,647198.5898499945,381991.79845837475,True,0,-0.04662725669071571,0.292976619085366,0.08249299759231765
140,1776227.8600139453,0.0,329202.7374811557,214339.26305935983,False,7,-0.36714287598425815,0.20573813292628018,0.1693022380307604
141,8558126.706768095,1921021.5415167704,690271.0369088181,372792.4477198812,True,0,-0.10145307820088921,0.3744443455874412,0.11647602696021697
142,5425791.150684386,2233124.9065655246,598901.9052726646,403669.4480754564,True,0,-0.11989083603662681,0.2796336501976536,0.05082406668411697
143,8017465.475975897,1844477.9171190877,690271.0369088181,374629.3183348381,True,0,-0.17402028207909007,0.37385812674670166,0.08854191491026286
144,6032879.922484478,1428052.3095391097,638701.6351910109,384373.5647483045,True,0,-0.14905619389128366,0.25443889376230616,0.08701624952628723
145,15462496.55882806,4477718.970957546,647198.5898499945,380689.77535558306,True,0,-0.09310461989545529,0.21531276896382145,0.007160277802672921
146,9227842.687923335,2748663.0426576943,626341.478093856,384882.51239348145,True,0,-0.12258897859596235,0.15313123468043924,0.033739560418220696
147,2013154.291799675,236926.4317857297,256544.22281754843,230992.27108056878,False,0,-0.42887134421144407,0.2721550654500141,0.16835390643092024
148,56025036.05127871,11627040.898260465,715066.6545353608,372814.7819182776,True,0,0.027509208662534326,0.28057770171128565,0.17064877902164077
149,4743718.003991881,1437466.8013559803,627957.4282768032,384815.9732683013,True,0,-0.10182884826400271,0.13771568862503755,0.01596342016772201
150,2477816.257853605,701588.3978396594,437198.5898499945,261400.4513160884,False,0,-0.14279351967888768,0.22363902561992102,0.1474790967990053
151,9891453.660835259,2389972.9528781874,647198.5898499945,380790.38867021963,True,0,-0.08648305748577707,0.19122215257508862,0.05982788326046738
152,12783661.922115985,2827438.9757508645,690271.0369088181,377025.3044071693,True,0,-0.13828718512195742,0.250260710286715,0.10558956069101433
153,1776227.8600139453,0.0,112520.25558040275,113887.93566660014,False,18,-0.6403875598586248,0.1338142875447835,0.28997956970635463
154,44043201.86201669,9989908.999246102,668578.3220267447,378966.12381631404,True,0,0.03270348493142448,0.23562779284647603,0.10910438574805292
155,24102257.643794734,4859841.850024582,696646.5034366343,373573.25872822513,True,0,-0.0303191847567038,0.3830830566733022,0.1390895468435249
156,14470990.168458998,5902353.326852096,567198.5898499945,389432.72661998257,True,0,-0.19172509391881853,0.2782457623179544,0.07586121587511907
157,14277356.910523012,3023430.34057528,711426.573867695,372964.66759282857,True,0,-0.10267399854247647,0.3388402703037253,0.13813539587647702
158,22086191.247777708,6521871.714007725,619146.562068867,385178.7736415692,True,0,-0.07265034543003421,0.26566045746306444,0.018463640690908528
159,12446944.6650646,6397296.40670049,567198.5898499945,427678.2385058767,True,0,-0.14364154543761645,0.3188132590235636,0.13090711074883052
160,16089132.990749247,4334276.934899773,647198.5898499945,381375.3712977981,True,0,-0.1283399301375374,0.29813339280399764,0.03224972552164322
161,42028907.57167637,8226906.986973544,739913.7608758769,360190.2084662915,True,0,-0.024628529279373874,0.4424388585942956,0.1943732204243142
162,27071582.274593282,9911464.018024536,644296.854955294,384143.1733462458,True,0,-0.08576745524429388,0.26794064582574256,0.033523478031833503
163,4504752.873008197,1319044.3185256596,595591.6059069075,386148.68360117933,True,0,-0.15680803255440806,0.19137836472883749,0.043857016443768576
164,2770923.5338882506,731903.0643813302,596050.3272328763,420672.58816091274,True,0,-0.1381002277445001,0.09849769312402627,0.05780176028982171
165,2674037.228430862,897809.3684169168,567198.5898499945,371568.11405830586,False,0,-0.18721876261548526,0.18113717928474213,0.11657908383633744
166,21729861.225633584,5724616.192068298,659211.5925207991,379351.81267832353,True,0,-0.13969297381083406,0.2691256037206763,0.07609228179459968
167,66817054.35849784,11743277.184401477,740000.0,323063.4154024489,True,0,-0.018345268402255564,0.6376804206399505,0.2575306734388432
168,3639536.862738383,1187320.495739958,587734.0357861659,419438.3360323627,True,0,-0.12256118773758093,0.17532902560433486,0.06484882570141635
169,1776227.8600139453,0.0,232312.43247058822,175692.8963367736,False,11,-0.2848566055851323,0.18556494557435346,0.2617500628086486
170,15715676.897725563,4584283.789005515,662136.0350894378,379231.394454909,True,0,-0.023917001489124807,0.22170112618396706,0.04694949716395194
171,1776227.8600139453,0.0,337284.82897411764,210441.7727493409,False,8,-0.27552195030891247,0.057275620817401306,0.19442903243272672
172,1776227.8600139453,0.0,622828.9898046323,294022.8983680012,False,4,-0.16895173322509735,0.08274092231020541,0.07308482838350558
173,4927283.310912808,1625645.6820949349,567198.5898499945,392089.78828216053,True,0,-0.24974653452950235,0.1675471449318617,0.0505709005675421
174,11958242.172649277,2154676.9176075268,740000.0,321006.86358459824,True,0,-0.1551776322531673,0.9283450734356189,0.28772174414866386
175,6727788.454439225,2321480.8018933707,606841.5356718326,385685.4511990942,True,0,-0.1235913344699824,0.21378349729837143,0.05202493515015523
176,5709579.320873166,1710497.0683645126,599907.0651225793,385970.9882217105,True,0,-0.09820822881045613,0.25996107402285895,0.06307012542186322
177,31106782.21735608,7273361.92723389,669553.7697885758,378925.9583202386,True,0,-0.004782255102180736,0.24713832608421413,0.10109014652583215
178,1776227.8600139453,0.0,387284.82897411764,246022.50660567317,False,6,-0.22505386873736827,0.17112919027125054,0.16991368707014168
179,1776227.8600139453,0.0,171741.52041905516,158586.35411071134,False,13,-0.4799617233745204,0.12633081686245962,0.2471532184451238
180,1776227.8600139453,0.0,421395.168272244,251922.02870998363,False,4,-0.1510687382391609,0.21296305452821998,0.14769410605504643
181,23899104.927405655,4861448.57188959,717039.1825952297,372733.5601746359,True,0,-0.05800406850983463,0.30540225542716737,0.16795901918358364
182,5719194.101358607,1298944.3532642634,654300.0518325743,379554.05258901516,True,0,-0.12300042086664324,0.24176103740887958,0.08973287009581488
183,5279277.69000623,3503049.829992285,589366.0011581017,334730.4379007508,False,0,-0.1474827800726232,0.3010760025415375,0.11802561251244999
184,2006394.3902762767,230166.53026233148,437198.5898499945,278430.65592763183,False,0,-0.27134149024151794,0.16132725951283944,0.14282249486653736
185,2464756.000128598,688528.1401146526,618124.1070614998,308062.4712421086,False,0,-0.18435219556727167,0.22353778983623454,0.0694620111290409
186,50045365.12482988,11239666.103843996,720269.1121674945,372600.5630746015,True,0,-0.019147411391818858,0.3145470130326307,0.1629851139020717
187,2109607.5629405337,333379.7029265886,389513.4799622588,330698.87190405134,False,0,-0.4241518480302517,0.20278677171086723,0.118596983386382
188,7286589.742932047,1531905.6414762738,709253.4468320673,373054.1492942956,True,0,-0.12833353919573134,0.36153169588901757,0.12892471702538996
189,1859100.6018827956,82872.74186885021,369607.25646791287,244095.15138854866,False,0,-0.35389311831791326,0.25950458730234915,0.15078664898268637
190,5885135.989580407,2611597.6309760455,620969.5267968661,418459.63960198755,True,0,-0.18271239644408402,0.22960609969520207,0.012629014477134957
191,1911748.0336828397,135520.1736688944,325929.44727954455,204554.38697316975,False,0,-0.3359312301249293,0.2681721174529976,0.2024365609628768
192,6396756.498234368,1998876.3365991611,592029.3755175781,386295.36367603403,True,0,-0.08416050974554129,0.17980359440240137,0.008511886932377512
193,2702945.9638056676,926718.1037917222,368181.5614431144,291590.8000692187,False,0,-0.3280467215421445,0.1792736657352576,0.15380630836454812
194,21810249.142384812,9533056.969397712,565740.1029374753,396438.5690175677,True,0,-0.367697983264854,0.29500286777425494,0.033336084231307316
195,14956980.148201376,3091821.14803409,739913.7608758769,366134.5846668202,True,0,-0.12322190150654616,0.5213975849851016,0.1615888895247485
196,54723109.951993495,10870904.414698003,739913.7608758769,361497.0610188055,True,0,-0.09128684848665004,0.3450492457712857,0.22205127575356975
197,17290272.966821067,4481970.10275875,685792.2377227484,378257.31552294915,True,0,-0.02618411704339891,0.28326771950733776,0.06199220896312038
198,1776227.8600139453,0.0,414432.1956467248,252844.94384610088,False,2,-0.20065191653783152,0.15608009786940683,0.17668678868750587
199,6006547.48076698,1421583.7949592958,655957.7059611459,379485.7962425446,True,0,-0.12548783395374138,0.26729405106571275,0.05078313678056344
200,1776227.8600139453,0.0,147055.00943819556,132032.4555237018,False,16,-0.4437654315732988,0.1508655091676543,0.2877346175930292
201,4462507.343182655,1445459.062069865,621942.5923239219,385538.3838386113,True,0,-0.10542369801599596,0.17102301748241536,0.04865734982528756
202,51531142.23213723,10545980.171636024,682616.8294278767,378388.0676292086,True,0,-0.05781899803400874,0.3262555607082112,0.1496775457429033
203,4644570.036730444,2149143.336693977,580927.6496380817,437394.801869114,True,0,-0.09947483429335671,0.2147014295021017,0.07987036273173723
204,24353936.63619869,9028385.986798167,588585.8099892046,386437.1575507318,True,0,-0.0795350773663005,0.24830601714526626,0.024514261698962342
205,53037177.25954713,9525041.622852938,739913.7608758769,337829.6322534011,True,0,0.0008046183241976063,0.49041980551708864,0.24407677094951913
206,6831841.679675332,1896614.1258644394,602343.8317369112,385870.65077288507,True,0,-0.10446576467017446,0.19437883573382456,0.02861274641321289
207,8736570.80729159,3433746.676221978,603100.0010229977,385839.5143905168,True,0,-0.10321085072662621,0.3229858686715851,0.047472297244153604
208,3075899.363903567,1299671.503889622,618575.4435589002,398351.80962266505,False,0,-0.1560514609091319,0.3062407401802992,0.07083193040096182
